hour,location,value
87,48309,35.668799999999976
88,48309,37.720800000000004
89,48309,54.2376
90,48309,78.5448
91,48309,110.25359999999998
92,48309,141.7464
93,48309,162.2088
94,48309,171.5112
95,48309,176.688
0,48311,139.89375
1,48311,145.46624999999997
2,48311,135.64875
3,48311,115.53
4,48311,107.05125
5,48311,96.58500000000001
6,48311,97.59375
7,48311,78.31875
8,48311,82.94999999999997
9,48311,60.93
10,48311,39.652499999999996
11,48311,37.8075
12,48311,46.76249999999997
13,48311,37.90125
14,48311,39.6
15,48311,45.59625
16,48311,48.74625
17,48311,47.673750000000005
18,48311,59.61
19,48311,103.59375
20,48311,143.34
21,48311,165.40875
22,48311,164.19375
23,48311,163.05375
24,48311,186.27749999999997
25,48311,147.6525
26,48311,135.19875000000002
27,48311,113.20875
28,48311,100.995
29,48311,90.49875
30,48311,89.92125
31,48311,70.3875
32,48311,63.9
33,48311,46.372499999999995
34,48311,49.14375
35,48311,51.434999999999995
36,48311,46.173750000000005
37,48311,48.348749999999995
38,48311,42.8025
39,48311,51.31125
40,48311,55.39499999999997
41,48311,79.43624999999997
42,48311,98.98125
43,48311,139.845
44,48311,196.35750000000002
45,48311,190.01250000000002
46,48311,197.22375
47,48311,188.2875
48,48311,221.91
49,48311,203.62125
50,48311,174.49875
51,48311,152.68125
52,48311,122.17124999999999
53,48311,100.84124999999999
54,48311,68.09625
55,48311,61.45875
56,48311,64.66875
57,48311,50.14125
58,48311,52.14374999999997
59,48311,41.692499999999995
60,48311,40.9125
61,48311,39.75
62,48311,43.192499999999995
63,48311,47.88375
64,48311,59.50875
65,48311,85.9575
66,48311,174.91125000000002
67,48311,257.08875
68,48311,266.86125000000004
69,48311,265.14375
70,48311,258.585
71,48311,238.92374999999998
72,48311,139.5825
73,48311,131.1825
74,48311,127.3275
75,48311,90.5325
76,48311,72.62999999999997
77,48311,63.69
78,48311,55.35
79,48311,46.1025
80,48311,37.05
81,48311,33.66
82,48311,31.965000000000003
83,48311,28.942500000000003
84,48311,25.065
85,48311,24.66
86,48311,23.025
87,48311,25.2075
88,48311,26.7225
89,48311,36.1125
90,48311,64.3575
91,48311,118.1475
92,48311,154.6275
93,48311,159.39
94,48311,156.2175
95,48311,150.045
0,48321,122.28975000000001
1,48321,141.24375
2,48321,147.987
3,48321,135.15525
4,48321,133.326
5,48321,134.04825
6,48321,122.4315
7,48321,121.41225
8,48321,126.23174999999998
9,48321,107.99999999999997
10,48321,65.92725
11,48321,68.78925
12,48321,81.78975
13,48321,78.13799999999999
14,48321,80.34525
15,48321,82.3635
16,48321,78.9615
17,48321,72.12375
18,48321,87.33825
19,48321,112.644
20,48321,112.968
21,48321,115.56675
22,48321,124.35525
23,48321,132.68475
24,48321,106.96724999999999
25,48321,117.34875
26,48321,103.0185
27,48321,95.364
28,48321,91.06425
29,48321,94.2165
30,48321,99.27225
31,48321,89.16075
32,48321,84.40875
33,48321,60.291
34,48321,50.321250000000006
35,48321,57.03075
36,48321,63.98325
37,48321,57.62475
38,48321,69.444
39,48321,68.20875
40,48321,68.53949999999998
41,48321,70.227
42,48321,73.33875
43,48321,86.82525
44,48321,99.63
45,48321,100.09574999999998
46,48321,99.33974999999997
47,48321,96.61275
48,48321,66.15675
49,48321,66.798
50,48321,64.21275
51,48321,62.646749999999976
52,48321,46.298249999999996
53,48321,46.55475
54,48321,45.66375
55,48321,28.674
56,48321,29.77425
57,48321,27.26325
58,48321,32.926499999999976
59,48321,29.77425
60,48321,39.10274999999997
61,48321,44.63775
62,48321,53.62875
63,48321,59.0085
64,48321,62.65349999999997
65,48321,67.37175
66,48321,76.977
67,48321,77.66550000000001
68,48321,77.0715
69,48321,76.26825
70,48321,72.92024999999997
71,48321,70.22025000000001
72,48321,76.65299999999999
73,48321,79.137
74,48321,78.07050000000001
75,48321,80.3115
76,48321,65.313
77,48321,55.6875
78,48321,60.74999999999997
79,48321,66.60899999999997
80,48321,53.4735
81,48321,41.499
82,48321,34.411500000000004
83,48321,36.855000000000004
84,48321,44.199000000000005
85,48321,39.271499999999996
86,48321,49.355999999999995
87,48321,55.512
88,48321,59.575500000000005
89,48321,70.2
